system:index,CBI,def,dmirbi,dndvi,lat,post_mirbi,rbr,unique_id,.geo
00000000000000001d75,0.66,143.0,87.0,-50.0,30.0,3045.0,2.0,5005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d76,0.83,143.0,130.0,-10.0,30.0,2996.0,19.0,5006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d77,0.79,143.0,160.0,18.0,30.0,2975.0,43.0,5007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d78,0.78,143.0,93.0,13.0,30.0,2938.0,40.0,5008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d79,1.27,143.0,98.0,85.0,30.0,3052.0,121.0,5009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d7a,1.0,143.0,56.0,9.0,30.0,3003.0,39.0,5010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d7b,1.43,143.0,100.0,-100.0,30.0,2902.0,-31.0,5011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d7c,1.56,143.0,26.0,-94.0,30.0,2870.0,-13.0,5012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dba,1.51,143.0,-145.0,157.0,30.0,2919.0,151.0,5074.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dbb,1.6,143.0,-135.0,165.0,30.0,2961.0,166.0,5075.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dbc,1.33,143.0,-70.0,136.0,30.0,2929.0,147.0,5076.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dbd,1.3,143.0,-108.0,114.0,30.0,3018.0,139.0,5077.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dbe,1.18,143.0,59.0,157.0,30.0,3118.0,162.0,5078.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dbf,1.08,143.0,-100.0,147.0,30.0,3163.0,165.0,5079.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dc0,1.32,143.0,115.0,163.0,30.0,2974.0,82.0,5080.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dc1,1.92,143.0,-89.0,157.0,30.0,3003.0,163.0,5081.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001de4,0.74,143.0,98.0,113.0,30.0,2995.0,127.0,5116.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dfc,0.63,143.0,-234.0,80.0,30.0,3050.0,101.0,5140.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dfd,1.14,143.0,-152.0,145.0,30.0,2937.0,162.0,5141.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dfe,1.0,143.0,-326.0,172.0,30.0,2975.0,167.0,5142.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dff,0.66,143.0,-121.0,155.0,30.0,3010.0,165.0,5143.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e01,0.97,143.0,-152.0,170.0,30.0,3082.0,171.0,5145.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e02,0.7,143.0,-104.0,133.0,30.0,3107.0,141.0,5146.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e03,1.1,143.0,103.0,116.0,30.0,2995.0,129.0,5147.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c7,0.73,38.0,37.0,-5.0,36.0,2977.0,10.0,6472.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d3,2.63,50.0,641.0,582.0,36.0,2160.0,546.0,6484.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3,0.66,52.0,-82.0,-24.0,36.0,3051.0,-21.0,6452.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b4,1.54,54.0,-232.0,-82.0,36.0,2847.0,84.0,6453.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f3,1.56,56.0,20.0,2.0,36.0,3031.0,-15.0,6260.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f4,0.91,56.0,-19.0,-35.0,36.0,3099.0,-17.0,6261.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5,1.48,56.0,33.0,-30.0,36.0,3003.0,34.0,6262.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f6,1.65,56.0,100.0,35.0,36.0,2880.0,115.0,6263.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f7,0.9,56.0,12.0,-14.0,36.0,2998.0,42.0,6264.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f8,0.52,56.0,-58.0,-122.0,36.0,2970.0,-56.0,6265.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f9,1.54,56.0,51.0,58.0,36.0,2958.0,113.0,6266.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d0,0.86,58.0,82.0,14.0,36.0,2926.0,31.0,6481.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c4,1.5,60.0,219.0,175.0,36.0,2830.0,191.0,6469.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c6,0.86,60.0,-21.0,49.0,36.0,2986.0,57.0,6471.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d7,0.63,60.0,-70.0,-15.0,36.0,2906.0,34.0,6488.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cc,1.19,64.0,318.0,190.0,36.0,2790.0,213.0,6477.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d8,1.32,64.0,0.0,14.0,36.0,2959.0,57.0,6489.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b1,1.44,68.0,89.0,80.0,36.0,2990.0,113.0,6450.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,1.07,68.0,34.0,73.0,36.0,3058.0,55.0,6451.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d2,2.0,72.0,398.0,321.0,36.0,2531.0,329.0,6483.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b,1.2,76.0,133.0,113.0,36.0,2729.0,171.0,5884.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,1.14,80.0,76.0,90.0,36.0,2891.0,91.0,6463.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,1.14,84.0,6.0,55.0,36.0,2808.0,54.0,6455.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,1.48,84.0,31.0,78.0,36.0,2840.0,77.0,6456.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b8,1.61,84.0,21.0,182.0,36.0,2651.0,198.0,6457.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c2,1.84,84.0,136.0,218.0,36.0,2800.0,241.0,6467.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c9,2.02,84.0,643.0,493.0,36.0,2358.0,461.0,6474.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e9,2.53,104.0,547.0,497.0,36.0,2219.0,490.0,6506.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040a,2.23,120.0,801.0,366.0,36.0,2162.0,439.0,6539.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f2,2.62,124.0,503.0,367.0,36.0,2260.0,390.0,6515.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f3,2.45,124.0,570.0,364.0,36.0,2277.0,391.0,6516.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f9,2.35,124.0,220.0,248.0,36.0,2572.0,272.0,6522.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040c,2.34,124.0,144.0,305.0,36.0,2557.0,302.0,6541.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011bf,0.25,192.0,-38.0,13.0,36.0,2928.0,-1.0,1973.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011c0,0.2,192.0,-28.0,19.0,36.0,2985.0,7.0,1974.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011c2,0.86,192.0,-29.0,57.0,36.0,3062.0,44.0,1976.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bd7,0.68,384.0,223.0,126.0,36.0,2381.0,193.0,4591.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c1b,1.84,400.0,662.0,142.0,36.0,2075.0,269.0,4659.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c17,0.39,416.0,197.0,33.0,36.0,2436.0,47.0,4655.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bcf,0.68,464.0,90.0,14.0,36.0,2302.0,30.0,4583.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014c3,1.33,480.0,348.0,83.0,36.0,2328.0,156.0,2745.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015bf,1.63,480.0,-3.0,50.0,36.0,2366.0,65.0,3031.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c9,1.63,480.0,68.0,38.0,36.0,2461.0,52.0,3041.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a51,2.73,480.0,207.0,248.0,36.0,2436.0,267.0,4201.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014f6,2.53,496.0,289.0,196.0,36.0,2283.0,192.0,2796.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a61,2.9,512.0,233.0,400.0,36.0,2176.0,418.0,4217.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001467,2.45,544.0,350.0,242.0,36.0,2325.0,357.0,2653.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001366,0.19,576.0,-50.0,64.0,36.0,2607.0,28.0,2396.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001470,0.06,576.0,48.0,21.0,36.0,2585.0,48.0,2662.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001474,0.89,576.0,169.0,33.0,36.0,2494.0,96.0,2666.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab2,1.98,576.0,227.0,264.0,36.0,2462.0,306.0,4298.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bfa,0.43,576.0,86.0,23.0,36.0,2393.0,36.0,4626.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136d,2.95,608.0,667.0,321.0,36.0,1887.0,509.0,2403.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001275,0.22,640.0,-15.0,-15.0,36.0,2604.0,58.0,2155.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138e,0.86,640.0,98.0,-6.0,36.0,2396.0,45.0,2436.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c1,0.72,672.0,80.0,-27.0,36.0,2468.0,9.0,2231.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012cb,0.55,672.0,226.0,-30.0,36.0,2406.0,72.0,2241.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001326,0.86,672.0,203.0,22.0,36.0,2445.0,72.0,2332.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137c,1.97,672.0,487.0,122.0,36.0,2129.0,330.0,2418.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001255,1.11,704.0,21.0,43.0,36.0,2520.0,70.0,2123.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012a2,2.74,704.0,642.0,364.0,36.0,1903.0,560.0,2200.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c4,0.05,704.0,25.0,-9.0,36.0,2467.0,-22.0,2234.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001331,1.44,736.0,126.0,117.0,36.0,2451.0,99.0,2343.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000133c,1.99,736.0,529.0,293.0,36.0,2054.0,441.0,2354.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ab,2.12,736.0,119.0,431.0,36.0,2306.0,393.0,3011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d9,0.98,800.0,120.0,104.0,36.0,2379.0,106.0,2511.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011f5,0.03,896.0,1.0,4.0,36.0,2496.0,19.0,2027.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015b1,1.5,1025.0,152.0,56.0,36.0,2715.0,114.0,3017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014eb,2.97,513.0,906.0,285.0,36.0,1668.0,548.0,2785.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001612,0.6,513.0,-15.0,15.0,36.0,2335.0,12.0,3114.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014e4,2.49,545.0,725.0,309.0,36.0,1911.0,461.0,2778.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fc,2.12,545.0,167.0,206.0,36.0,2461.0,216.0,3092.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac0,2.28,545.0,10.0,304.0,36.0,2448.0,279.0,4312.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000146f,1.88,577.0,120.0,187.0,36.0,2393.0,242.0,2661.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001473,0.3,577.0,77.0,0.0,36.0,2483.0,7.0,2665.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fa,0.51,577.0,81.0,41.0,36.0,2498.0,37.0,3090.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001373,1.46,609.0,6.0,126.0,36.0,2490.0,109.0,2409.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b7,2.81,609.0,628.0,238.0,36.0,1997.0,464.0,2477.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf0,0.86,609.0,69.0,55.0,36.0,2339.0,94.0,4616.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001274,0.47,641.0,61.0,-18.0,36.0,2489.0,70.0,2154.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001480,2.17,641.0,179.0,284.0,36.0,2429.0,337.0,2678.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b8,0.33,673.0,135.0,2.0,36.0,2404.0,59.0,2222.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001308,1.92,673.0,116.0,142.0,36.0,2452.0,116.0,2302.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001382,1.23,673.0,90.0,68.0,36.0,2403.0,89.0,2424.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b02,0.12,673.0,-26.0,-49.0,36.0,2780.0,-16.0,4378.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001254,1.82,705.0,61.0,219.0,36.0,2532.0,195.0,2122.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000129b,1.22,705.0,288.0,59.0,36.0,2349.0,94.0,2193.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012d4,0.79,705.0,239.0,23.0,36.0,2325.0,81.0,2250.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001458,2.53,737.0,448.0,238.0,36.0,2157.0,470.0,2638.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000151c,0.72,737.0,73.0,-7.0,36.0,2463.0,21.0,2834.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001560,1.53,737.0,426.0,235.0,36.0,2376.0,245.0,2902.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001241,0.22,769.0,96.0,7.0,36.0,2549.0,35.0,2103.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000129d,0.96,769.0,49.0,22.0,36.0,2456.0,12.0,2195.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001516,0.48,769.0,159.0,89.0,36.0,2528.0,130.0,2828.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001518,0.86,769.0,66.0,40.0,36.0,2523.0,38.0,2830.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001413,1.57,801.0,189.0,104.0,36.0,2529.0,164.0,2569.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001552,0.34,801.0,99.0,40.0,36.0,2503.0,45.0,2888.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001200,2.84,833.0,363.0,254.0,36.0,2194.0,370.0,2038.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001234,1.67,897.0,88.0,59.0,36.0,2526.0,87.0,2090.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001210,2.82,961.0,326.0,180.0,36.0,2217.0,327.0,2054.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015a3,2.05,961.0,141.0,174.0,36.0,2543.0,169.0,3003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001430,0.65,1154.0,208.0,-2.0,36.0,2307.0,102.0,2598.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,2.47,385.0,184.0,221.0,36.0,2261.0,410.0,6060.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bc7,0.58,385.0,20.0,-2.0,36.0,2531.0,24.0,4575.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bcd,1.24,401.0,277.0,125.0,36.0,2327.0,189.0,4581.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001be0,1.48,449.0,260.0,141.0,36.0,2252.0,223.0,4600.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,1.2,465.0,53.0,154.0,36.0,2543.0,174.0,6057.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a45,1.4,481.0,108.0,94.0,36.0,2456.0,119.0,4189.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a5b,2.01,481.0,311.0,291.0,36.0,2382.0,331.0,4211.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013ea,1.63,497.0,249.0,100.0,36.0,2346.0,162.0,2528.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001619,0.76,497.0,-9.0,39.0,36.0,2306.0,16.0,3121.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a62,0.9,497.0,14.0,111.0,36.0,2320.0,71.0,4218.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,0.88,514.0,353.0,3.0,36.0,2496.0,108.0,6074.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014a0,2.3,514.0,613.0,188.0,36.0,2094.0,297.0,2710.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a53,0.33,514.0,6.0,39.0,36.0,2472.0,0.0,4203.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab8,1.17,546.0,70.0,99.0,36.0,2425.0,159.0,4304.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000147b,2.06,578.0,62.0,98.0,36.0,2416.0,173.0,2673.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000147c,1.77,578.0,330.0,192.0,36.0,2431.0,241.0,2674.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abe,2.46,578.0,-33.0,308.0,36.0,2506.0,252.0,4310.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001481,2.25,610.0,520.0,279.0,36.0,2112.0,472.0,2679.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e8,1.48,610.0,57.0,101.0,36.0,2404.0,120.0,3072.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001396,0.9,642.0,86.0,-9.0,36.0,2515.0,57.0,2444.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001258,2.32,674.0,1.0,234.0,36.0,2587.0,205.0,2126.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001309,0.74,674.0,67.0,12.0,36.0,2512.0,27.0,2303.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001327,0.72,674.0,175.0,27.0,36.0,2412.0,69.0,2333.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001411,2.58,674.0,190.0,308.0,36.0,2308.0,298.0,2567.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000128b,1.88,706.0,190.0,23.0,36.0,2408.0,80.0,2177.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001350,1.38,706.0,290.0,163.0,36.0,2320.0,206.0,2374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012d5,2.86,738.0,840.0,74.0,36.0,1841.0,275.0,2251.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001230,0.11,770.0,178.0,12.0,36.0,2438.0,92.0,2086.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000129f,0.95,770.0,83.0,-12.0,36.0,2472.0,53.0,2197.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001267,0.56,834.0,115.0,0.0,36.0,2479.0,28.0,2141.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000127b,2.34,834.0,123.0,262.0,36.0,2436.0,253.0,2161.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001208,1.66,866.0,38.0,80.0,36.0,2555.0,111.0,2046.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001217,2.89,994.0,345.0,246.0,36.0,2162.0,393.0,2061.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001431,2.96,1156.0,567.0,287.0,36.0,1981.0,431.0,2599.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000159a,2.04,1029.0,139.0,45.0,36.0,2721.0,115.0,2994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,0.98,515.0,121.0,75.0,36.0,2541.0,129.0,6075.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001489,2.47,515.0,267.0,135.0,36.0,2325.0,188.0,2687.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a67,1.26,515.0,31.0,65.0,36.0,2497.0,54.0,4223.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014cb,2.48,547.0,225.0,309.0,36.0,2325.0,343.0,2753.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab3,1.06,547.0,55.0,48.0,36.0,2451.0,93.0,4299.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001484,1.32,579.0,139.0,146.0,36.0,2437.0,172.0,2682.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e7,1.07,579.0,131.0,45.0,36.0,2470.0,57.0,3071.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001be9,0.83,579.0,178.0,48.0,36.0,2431.0,62.0,4609.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013f0,1.3,611.0,252.0,29.0,36.0,2316.0,90.0,2534.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f0,1.39,611.0,-5.0,203.0,36.0,2518.0,160.0,3080.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000134a,1.15,675.0,140.0,59.0,36.0,2478.0,103.0,2368.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001418,0.15,675.0,128.0,43.0,36.0,2602.0,45.0,2574.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001469,1.24,675.0,210.0,176.0,36.0,2500.0,183.0,2655.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001557,2.1,675.0,229.0,118.0,36.0,2449.0,115.0,2893.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001313,1.25,707.0,84.0,74.0,36.0,2447.0,117.0,2313.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d4,1.48,707.0,83.0,147.0,36.0,2392.0,110.0,2506.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014ba,1.93,707.0,277.0,294.0,36.0,2319.0,281.0,2736.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000126f,1.75,739.0,68.0,137.0,36.0,2477.0,201.0,2149.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001281,1.72,739.0,436.0,23.0,36.0,2264.0,151.0,2167.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012ed,1.62,739.0,143.0,98.0,36.0,2467.0,132.0,2275.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001242,0.28,771.0,93.0,0.0,36.0,2542.0,32.0,2104.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015a5,2.1,963.0,360.0,230.0,36.0,2460.0,291.0,3005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c11,1.71,402.0,592.0,140.0,36.0,2067.0,234.0,4649.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c14,0.07,418.0,135.0,21.0,36.0,2487.0,32.0,4652.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0f,2.01,434.0,235.0,54.0,36.0,2293.0,124.0,4647.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,2.69,466.0,363.0,316.0,36.0,2183.0,474.0,6077.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014c5,1.76,482.0,353.0,124.0,36.0,2257.0,208.0,2747.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015bc,1.58,482.0,312.0,147.0,36.0,2321.0,215.0,3028.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c1,1.16,482.0,-3.0,64.0,36.0,2404.0,63.0,3033.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013e9,0.15,498.0,111.0,-3.0,36.0,2435.0,59.0,2527.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014ef,1.87,498.0,253.0,100.0,36.0,2383.0,135.0,2789.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014a3,2.79,516.0,639.0,220.0,36.0,1999.0,367.0,2713.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014e6,0.08,516.0,457.0,-4.0,36.0,2438.0,109.0,2780.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014ea,2.87,516.0,919.0,223.0,36.0,1651.0,493.0,2784.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014ca,1.89,548.0,358.0,317.0,36.0,2150.0,406.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000144a,2.69,580.0,452.0,231.0,36.0,2116.0,472.0,2624.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001452,1.64,580.0,193.0,137.0,36.0,2523.0,193.0,2632.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
